case_id,multi_poly,eia_id,p_state,p_county,ylat,xlong,p_area,p_img_date,p_dig_conf,p_name,p_year,p_pwr_reg,p_tech_pri,p_tech_sec,p_axis,p_azimuth,p_tilt,p_battery,p_cap_ac,p_cap_dc,p_type,p_agrivolt,p_zscore
402643,single,61856,OR,Malheur,44.158147,-117.443681,70061,20220730,4,Vale Solar Center,2020,IPCO,PV,c-si,fixed-tilt,180,25,,3,3.8,greenfield,non-agrivoltaic,-0.329692
402644,single,61860,OR,Malheur,44.113233,-117.026613,74483,20220522,4,Ontario Solar Center,2020,IPCO,PV,c-si,single-axis,180,0,,3,4,greenfield,non-agrivoltaic,-0.341033
402870,single,62169,OR,Clackamas,45.430769,-122.28454,38995,20200505,4,"Boring Solar, LLC",2019,PGE,PV,c-si,fixed-tilt,180,20,,2.2,3.4,greenfield,non-agrivoltaic,0.368442
402871,single,62170,OR,Yamhill,45.076462,-123.394093,35297,20210405,4,"Ballston Solar, LLC",2018,PGE,PV,c-si,fixed-tilt,180,20,,2.2,2.9,greenfield,non-agrivoltaic,0.261858
402872,single,62171,OR,Marion,44.985089,-122.941138,43057,20220806,4,"Labish Solar, LLC",2018,PGE,PV,c-si,fixed-tilt,180,20,,2.2,3.3,greenfield,non-agrivoltaic,0.144981
403470,single,63206,OR,Marion,44.859872,-123.008155,38751,20220811,4,Rafael Solar,2019,PGE,PV,c-si,fixed-tilt,180,20,,2.2,3.2,greenfield,non-agrivoltaic,0.270718
403471,single,63207,OR,Marion,45.172331,-122.912379,37800,20210526,4,Case Creek Solar,2019,PGE,PV,c-si,fixed-tilt,180,20,,2.2,3.2,greenfield,non-agrivoltaic,0.314743
403472,multi,63208,OR,Marion,45.083174,-122.90282,40962,20200901,4,Kale Patch Solar,2019,PGE,PV,c-si,fixed-tilt,180,20,,2.2,3.3,greenfield,non-agrivoltaic,0.228006
403488,single,63235,OR,Washington,45.471659,-123.13974,36465,20191011,4,O'Neill Creek Solar,2019,PGE,PV,c-si,fixed-tilt,180,20,,2.2,3.3,greenfield,non-agrivoltaic,0.438532
403558,multi,63330,OR,Clackamas,45.318494,-122.331678,205541,20210619,4,"Duus Solar, LLC",2020,PGE,PV,c-si,single-axis,179,0,,10,15.2,greenfield,non-agrivoltaic,0.087949
403559,multi,63331,OR,Clackamas,45.379532,-122.229859,244262,20210619,4,"Firwood Solar, LLC",2020,PGE,PV,c-si,single-axis,179,0,,10,15.2,greenfield,non-agrivoltaic,-0.160418
403644,single,63442,OR,Clackamas,45.3733,-122.264946,34237,20210619,4,Tickle Creek Solar,2019,PGE,PV,c-si,single-axis,180,0,,1.9,2.3,greenfield,non-agrivoltaic,-0.055543
403645,single,63443,OR,Clackamas,45.131375,-122.619444,47661,20190827,4,Thomas Creek Solar,2019,PGE,PV,c-si,single-axis,180,0,,2.2,3,greenfield,non-agrivoltaic,-0.145232
403658,single,63456,OR,Marion,45.120234,-122.936268,47632,20210420,4,St Louis Solar,2020,PGE,PV,c-si,single-axis,180,0,,2.2,3,greenfield,non-agrivoltaic,-0.144434
403661,single,63462,OR,Marion,45.088004,-122.772281,41256,20210420,4,Pika Solar,2020,PGE,PV,c-si,single-axis,180,0,,2.2,2.6,greenfield,non-agrivoltaic,-0.14363
403663,single,63464,OR,Marion,44.985426,-122.812712,42087,20200721,4,Brush Creek Solar,2020,PGE,PV,c-si,single-axis,180,0,,2.2,2.7,greenfield,non-agrivoltaic,-0.119653
403664,single,63465,OR,Clackamas,45.171211,-122.624282,39762,20210515,4,Minke Solar,2020,PGE,PV,c-si,single-axis,180,0,,2.2,3.1,greenfield,non-agrivoltaic,0.172968
403665,single,63466,OR,Marion,44.970522,-122.802471,37224,20200703,4,Drift Creek Solar,2020,PGE,PV,c-si,fixed-tilt,180,25,,2.2,2.8,greenfield,non-agrivoltaic,0.114824
403666,single,63467,OR,Marion,44.967035,-122.957862,36576,20220806,4,Bighorn Solar,2020,PGE,PV,c-si,single-axis,180,0,,2.2,2.5,greenfield,non-agrivoltaic,-0.030719
403758,single,63636,OR,Lake,43.316651,-121.00914,266737,20220628,4,Fort Rock I,2020,BPAT,PV,c-si,single-axis,180,0,,9.9,14.9,greenfield,non-agrivoltaic,-0.295333
403759,single,63642,OR,Clackamas,45.431494,-122.286481,37717,20200505,4,Dunn Road Solar,2021,PGE,PV,,single-axis,180,,,1.8,2.6,greenfield,non-agrivoltaic,-0.018346
403767,multi,63663,OR,Clackamas,45.126464,-122.608112,43595,20220711,4,Mt. Hope Solar,2021,PGE,PV,,single-axis,180,,,2.5,3.2,greenfield,non-agrivoltaic,0.076326
403768,single,63664,OR,Marion,45.137367,-122.800157,41677,20210420,4,Williams Acres Solar,2021,PGE,PV,,single-axis,180,,batteries,2.5,3.2,greenfield,non-agrivoltaic,0.147898
403786,single,63694,OR,Yamhill,45.101472,-123.41943,90820,20210529,4,"Butler Solar, LLC",2021,PGE,PV,,single-axis,180,,,4,5.3,greenfield,non-agrivoltaic,-0.242436
403830,multi,63779,OR,Lake,43.394159,-120.954844,249556,20200725,4,"Rock Garden Solar, LLC",2020,BPAT,PV,c-si,single-axis,180,0,,10,15,greenfield,non-agrivoltaic,-0.205365
403839,single,63795,OR,Lake,43.31856,-121.002206,267625,20220628,4,"Alkali Solar, LLC",2020,BPAT,PV,c-si,single-axis,180,0,,10,15.1,greenfield,non-agrivoltaic,-0.283427
403885,single,63908,OR,Clackamas,45.349163,-122.429474,39457,20210604,4,Sulus Solar 17,2020,PGE,PV,c-si,fixed-tilt,180,25,,3.1,3.8,greenfield,non-agrivoltaic,0.561612
403888,multi,63926,OR,Lake,43.397002,-120.948912,212190,20200725,4,Fort Rock IV,2020,BPAT,PV,c-si,single-axis,180,0,,10,15.1,greenfield,non-agrivoltaic,0.028869
403910,single,63956,OR,Yamhill,45.184296,-123.103751,42891,20210411,4,"Palmer Creek Solar, LLC",2020,PGE,PV,c-si,fixed-tilt,180,25,,2.3,3.3,greenfield,non-agrivoltaic,0.151262
403911,single,63957,OR,Clackamas,45.268845,-122.329109,35010,20210619,4,"Day Hill Solar, LLC",2020,PGE,PV,c-si,fixed-tilt,180,20,,2.3,3.1,greenfield,non-agrivoltaic,0.397175
403912,single,63958,OR,Marion,44.984203,-122.960193,8241,20220806,4,"SSD Marion 3, LLC",2020,PGE,PV,c-si,single-axis,180,0,,2,3.2,greenfield,non-agrivoltaic,6.748401
403913,single,63959,OR,Marion,45.113431,-122.793289,45728,20210420,4,"SSD Marion 5, LLC",2020,PGE,PV,c-si,single-axis,180,0,,2,3.2,greenfield,non-agrivoltaic,0.003802
403914,single,63960,OR,Marion,45.255099,-122.803325,45470,20210526,4,"SSD Marion 6, LLC",2020,PGE,PV,c-si,single-axis,180,0,,2,3.2,greenfield,non-agrivoltaic,0.012215
403915,multi,63961,OR,Clackamas,45.420938,-122.333268,78019,20210619,4,"SSD Clackamas 1, LLC",2020,PGE,PV,c-si,single-axis,180,0,,4,5.9,greenfield,non-agrivoltaic,0.12336
403916,single,63962,OR,Clackamas,45.105651,-122.662012,45300,20220711,4,"SSD Clackamas 4, LLC",2020,PGE,PV,c-si,single-axis,180,0,,2,3.2,greenfield,non-agrivoltaic,0.017807
403917,single,63963,OR,Clackamas,45.181767,-122.591971,42355,20210514,4,"SSD Clackamas 7, LLC",2020,PGE,PV,c-si,single-axis,180,0,,2,2.9,greenfield,non-agrivoltaic,-0.028208
403918,single,63964,OR,Marion,45.137896,-122.914407,40262,20210420,4,"SSD Marion 1, LLC",2020,PGE,PV,c-si,single-axis,180,0,,2,2.7,greenfield,non-agrivoltaic,-0.058024
403923,single,63969,OR,Clackamas,45.141533,-122.649541,42028,20220711,4,Sulus Solar 35,2020,PGE,PV,c-si,fixed-tilt,185,25,,3,3.5,greenfield,non-agrivoltaic,0.285543
403943,single,64006,OR,Yamhill,45.079018,-123.40303,42852,20220305,4,Sulus Solar 33,2021,PGE,PV,,fixed-tilt,180,,,3,3.5,greenfield,non-agrivoltaic,0.251612
403944,single,64007,OR,Yamhill,45.103864,-123.515506,43574,20210529,4,Sulus Solar 28,2020,PGE,PV,c-si,fixed-tilt,180,25,,3,3.7,greenfield,non-agrivoltaic,0.320191
403946,single,64009,OR,Marion,45.144867,-122.786688,44872,20220128,4,Bristol Solar,2021,PGE,PV,,fixed-tilt,180,,,3,3.4,greenfield,non-agrivoltaic,0.126499
403958,single,64022,OR,Marion,44.974004,-122.776207,37129,20210627,4,Sulus Solar 22,2021,PGE,PV,,fixed-tilt,180,,,3,3.5,greenfield,non-agrivoltaic,0.518357
403967,single,64033,OR,Marion,44.876176,-122.935312,25957,20220814,4,Greenpark Solar,2020,PGE,PV,c-si,fixed-tilt,185,25,,1.3,1.4,greenfield,non-agrivoltaic,-0.336115
403968,single,64034,OR,Marion,45.268993,-122.82176,34863,20210526,4,Sulus Solar 25,2020,PGE,PV,c-si,fixed-tilt,180,25,,2.2,2.6,greenfield,non-agrivoltaic,0.101212
403977,single,64048,OR,Clackamas,45.458507,-122.289444,37240,20210619,4,Sulus Solar 29,2020,PGE,PV,c-si,fixed-tilt,180,25,,2.6,3,greenfield,non-agrivoltaic,0.227917
404435,multi,65228,OR,Yamhill,45.086377,-123.422801,74689,20220305,4,Red Prairie Solar,2021,PGE,PV,,fixed-tilt,180,,,2.2,3.1,greenfield,non-agrivoltaic,-0.599462
403533,single,63301,OR,Lake,42.147793,-120.420207,285803,20200730,4,Garrett Solar,2019,PACW,PV,c-si,single-axis,180,0,,10,13.1,greenfield,non-agrivoltaic,-0.507717
403829,single,63778,OR,Harney,43.552737,-119.689962,278108,20221003,4,"Suntex Solar, LLC",2020,BPAT,PV,c-si,single-axis,180,0,,10,15.3,greenfield,non-agrivoltaic,-0.31325
404634,single,63925,OR,Harney,43.554283,-119.684458,272426,20231030,4,Riley,2020,BPAT,PV,c-si,single-axis,180,0,,10,15.3,greenfield,non-agrivoltaic,-0.28894
403945,single,64008,OR,Washington,45.559908,-123.071525,41986,20210604,4,Milford Solar OR,2021,PGE,PV,,fixed-tilt,180,,,3,3.5,greenfield,non-agrivoltaic,0.287295
404367,multi,64830,OR,Clackamas,45.383402,-122.079111,264624,20211007,4,"Brightwood Solar, LLC",2021,PGE,PV,,fixed-tilt,180,,,10,13.5,greenfield,non-agrivoltaic,-0.397971
402339,single,61423,OR,Klamath,42.031034,-121.611061,192056,20221008,4,"OR Solar 5, LLC",2018,PACW,PV,c-si,single-axis,180,0,,8,10.3,greenfield,non-agrivoltaic,-0.342581
402638,single,61844,OR,Baker,44.466797,-118.205391,66706,20221012,4,Brush Solar Center,2020,IPCO,PV,c-si,single-axis,180,0,,2.8,3.8,greenfield,non-agrivoltaic,-0.2719
404577,multi,62745,OR,Morrow,45.563623,-119.611107,1344443,20231120,4,Wheatridge Hybrid,2019,BPAT,PV,c-si,single-axis,180,,batteries,50,73.2,greenfield,non-agrivoltaic,-0.325287
404605,multi,63441,OR,Gilliam,45.539739,-120.180952,4340146,20230818,4,Montague Solar,2019,AVRN,PV,,single-axis,180,,,162,162,greenfield,non-agrivoltaic,-0.688011
404614,single,63665,OR,Marion,45.128043,-122.828527,42213,20230316,4,River Valley Solar,2020,PGE,PV,c-si,dual-axis,180,,,1.9,2.5,greenfield,non-agrivoltaic,-0.224094
404892,single,65745,OR,Marion,45.076112,-122.933266,42745,20230316,4,Carnes Creek Solar (CSG),2022,PGE,PV,c-si,single-axis,180,,,2.5,3.2,greenfield,non-agrivoltaic,0.107272
404893,single,65746,OR,Polk,45.058885,-123.497377,34849,20230611,4,Cosper Creek Solar (CSG),2022,PGE,PV,c-si,single-axis,180,,,2.5,3.2,greenfield,non-agrivoltaic,0.466615
404894,single,65747,OR,Marion,44.929836,-122.937619,24507,20231030,4,Fruitland Creek Solar (CSG),2022,PGE,PV,c-si,single-axis,180,,,1.8,2.1,greenfield,non-agrivoltaic,0.336648
404895,single,65748,OR,Clackamas,45.143578,-122.607851,37983,20230425,4,Kaiser Creek Solar (CSG),2022,PGE,PV,c-si,single-axis,180,,,2,2.6,greenfield,non-agrivoltaic,-0.028566
404896,single,65750,OR,Clackamas,45.43149,-122.295791,37765,20230909,4,Sandy River Solar (CSG),2022,PGE,PV,c-si,single-axis,180,,,1.9,2.4,greenfield,non-agrivoltaic,-0.1324
404897,single,65751,OR,Yamhill,45.323454,-123.175434,40274,20230802,4,Sesqui-C Solar (CSG),2023,PGE,PV,c-si,single-axis,180,,,2.5,3.2,greenfield,non-agrivoltaic,0.204558
404464,single,63344,OR,Harney,43.503691,-119.149256,242241,20200711,4,Starvation,2019,BPAT,PV,c-si,single-axis,180,0,,9.9,15.3,greenfield,non-agrivoltaic,-0.140673
403840,single,63796,OR,Harney,43.499962,-119.146275,237425,20221003,4,"West Hines Solar I, LLC",2020,BPAT,PV,c-si,single-axis,181,0,,10,15.3,greenfield,non-agrivoltaic,-0.11353
403316,single,62989,PA,Franklin,40.138469,-77.608651,362729,20220704,4,Whitetail Solar 1,2019,PJM,PV,c-si,single-axis,180,52,,13.5,18.2,greenfield,grazing,-0.41578
400109,multi,57256,PA,Carbon,40.861718,-75.850304,208547,20220917,4,PA Solar Park,2012,PJM,PV,c-si,fixed-tilt,180,25,,10,11.5,greenfield,non-agrivoltaic,-0.31052
400387,single,58091,PA,Lancaster,39.861766,-76.221712,109514,20210224,4,Keystone Solar,2012,PJM,PV,c-si,fixed-tilt,182,25,,5,6,greenfield,non-agrivoltaic,-0.318061
400142,single,57362,PA,Berks,40.151941,-75.866013,34496,20210912,4,Morgantown Solar Park,2011,PJM,PV,c-si,fixed-tilt,165,28,,1.6,2,greenfield,non-agrivoltaic,-0.250479
400087,single,57216,PA,Northampton,40.760528,-75.238355,78919,20200717,4,Crayola Solar Project,2012,PJM,PV,c-si,fixed-tilt,165,25,,2.8,3.1,greenfield,non-agrivoltaic,-0.646589
400529,single,58443,PA,Lancaster,40.105885,-76.059347,20204,20220430,4,Martin Limestone Solar Array,2012,PJM,PV,c-si,fixed-tilt,180,31,,1,1.1,greenfield,non-agrivoltaic,-0.325336
400232,multi,57668,PA,Cumberland,40.215091,-77.205376,25687,20090825,4,CASD Solar,2010,PJM,PV,c-si,fixed-tilt,172,30,,1.3,1.3,greenfield,non-agrivoltaic,-0.406604
400275,single,57768,PA,Chester,39.866448,-75.668429,31418,20210305,4,Longwood Gardens,2010,PJM,PV,c-si,fixed-tilt,180,30,,1.3,1.6,greenfield,non-agrivoltaic,-0.399879
400182,single,57494,PA,Schuylkill,40.640553,-76.605218,17290,20201129,4,Masser Farms Realty Solar,2011,PJM,PV,c-si,fixed-tilt,120,30,,1,1.2,greenfield,non-agrivoltaic,-0.008426
400160,multi,57412,PA,Cumberland,40.026292,-77.235363,72877,20090825,4,Knouse Solar Project 1,2010,PJM,PV,c-si,fixed-tilt,180,32,,2.8,3.2,greenfield,non-agrivoltaic,-0.548523
400062,single,56993,PA,Bucks,40.148713,-74.777158,50158,20190911,4,"MF Mesa Lane, LLC",2008,PJM,PV,c-si,fixed-tilt,180,30,,3,3,landfill,non-agrivoltaic,-0.211639
400114,single,57280,PA,Chester,39.964807,-75.657704,17707,20200712,4,Aqua Ingrams Mill,2009,PJM,PV,c-si,fixed-tilt,190,20,,0.9,1.2,greenfield,non-agrivoltaic,-0.043004
400144,single,57367,PA,Monroe,41.060916,-75.515443,61305,20190625,4,Pocono Solar Project,2010,PJM,PV,thin-film,fixed-tilt,180,25,,3,3,greenfield,non-agrivoltaic,-0.442043
400189,multi,57519,PA,Lehigh,40.556378,-75.593082,72532,20200507,4,Trexlertown Solar Array North and South,2011,PJM,PV,thin-film,fixed-tilt,150,30,,1.9,2,greenfield,non-agrivoltaic,-0.894617
400591,single,58535,PA,Chester,40.119711,-75.488118,21260,20200826,4,Pickering Solar,2012,PJM,PV,c-si,fixed-tilt,185,10,,1.4,1.8,greenfield,non-agrivoltaic,0.314992
401009,single,59327,PA,Chester,39.882841,-75.830374,24535,20220711,4,Marlboro Mushrooms Solar Field,2011,PJM,PV,c-si,single-axis,180,0,,1,1.7,greenfield,non-agrivoltaic,-0.010849
401151,single,59546,PA,Beaver,40.691451,-80.324932,25781,20200608,4,"Beaver Solar, LLC",2012,PJM,PV,c-si,fixed-tilt,180,20,,1.3,1.3,greenfield,non-agrivoltaic,-0.410493
401992,multi,60848,PA,Berks,40.425108,-75.924048,48064,20220123,4,Temple Solar Arrays,2011,PJM,PV,c-si,single-axis,185,0,,2.2,2.5,greenfield,non-agrivoltaic,-0.37682
402081,multi,60985,PA,Lancaster,40.152707,-76.58134,47552,20220508,2,Elizabethtown Solar,2016,PJM,PV,c-si,fixed-tilt,180,30,,2,2.6,greenfield,non-agrivoltaic,-0.320408
402681,single,61914,PA,Snyder,40.796474,-76.882773,52945,20201129,4,Susquehanna University Solar,2018,PJM,PV,c-si,single-axis,180,0,,3,3.9,greenfield,grazing,0.081796
402830,multi,62119,PA,Centre,40.817134,-77.843955,24199,20200513,4,University Park Solar,2018,PJM,PV,c-si,fixed-tilt,180,30,,1.5,2,greenfield,es,0.272204
403142,multi,62686,PA,Lancaster,40.198707,-76.160811,72021,20220814,4,"TPE Pennsylvania Solar 1, LLC",2019,PJM,PV,c-si,single-axis,180,0,,3.6,4,greenfield,non-agrivoltaic,-0.302131
403317,multi,62990,PA,Franklin,39.894177,-77.815154,465328,20220603,4,Whitetail Solar 2,2020,PJM,PV,c-si,single-axis,180,0,,20,27,greenfield,es,-0.2495
403318,multi,62991,PA,Franklin,39.885652,-77.772817,377558,20211027,4,Whitetail Solar 3,2020,PJM,PV,c-si,single-axis,180,0,,20,27,greenfield,es,0.036275
403783,single,63691,PA,Westmoreland,40.215633,-79.645263,40138,20220402,4,"Hunker Solar River, LLC",2021,PJM,PV,,fixed-tilt,180,,,3.3,4.3,greenfield,non-agrivoltaic,0.790898
403824,multi,63768,PA,Franklin,39.800281,-77.81197,242792,20210308,4,Elk Hill Solar 2,2020,PJM,PV,c-si,single-axis,180,0,,15,17.5,greenfield,non-agrivoltaic,0.048266
404381,single,64874,PA,Allegheny,40.481521,-80.254901,35834,20220624,4,PG Solar 1,2021,PJM,PV,,fixed-tilt,180,,,3,3.6,landfill,non-agrivoltaic,0.649663
402990,single,62408,PA,Lebanon,40.431903,-76.555114,62867,20210206,4,Fort Indiantown Gap,2019,PJM,PV,c-si,single-axis,180,0,,3,4.4,greenfield,non-agrivoltaic,0.004
403698,multi,63520,PA,Carbon,40.861068,-75.843989,118773,20220917,4,PA Solar Park II,2020,PJM,PV,c-si,fixed-tilt,180,25,,10,14.4,greenfield,non-agrivoltaic,1.089824
404621,multi,63773,PA,Franklin,39.848023,-77.91581,386309,20230326,4,Elk Hill Solar 1,2020,PJM,PV,c-si,fixed-tilt,180,,,20,26.8,greenfield,non-agrivoltaic,-0.009014
404726,single,64709,PA,Clearfield,41.049702,-78.647433,406127,20240416,4,"CL-Viaduct, LLC",2023,PJM,PV,,single-axis,180,,,20,20,greenfield,non-agrivoltaic,-0.435473
404727,multi,64711,PA,Clearfield,40.967635,-78.181838,364625,20231215,4,"UN-School House, LLC",2019,PJM,PV,,single-axis,180,,,20,20,greenfield,non-agrivoltaic,-0.316719
404804,multi,65214,PA,Beaver,40.512197,-80.314002,219433,20231024,4,Gaucho Solar,2021,PJM,PV,,fixed-tilt,180,,,20,20,greenfield,non-agrivoltaic,0.452203
404952,single,66097,PA,Union,40.950493,-76.892576,23709,20220916,4,ER Bison Solar CSG,2023,PJM,PV,,fixed-tilt,180,,,1.4,1.4,greenfield,non-agrivoltaic,-0.227753
402635,multi,61840,RI,Providence,41.748465,-71.522391,150452,20211024,4,"Hope Farm Solar, LLC",2019,ISNE,PV,c-si,fixed-tilt,171,25,,10,12.6,greenfield,non-agrivoltaic,0.295501
400417,single,58214,RI,Kent,41.651165,-71.710575,32794,20211024,4,West Greenwich Solar,2013,ISNE,PV,c-si,fixed-tilt,180,25,,1.9,2,greenfield,non-agrivoltaic,-0.186713
400618,multi,58583,RI,Providence,41.77272,-71.338569,113419,20220804,4,Forbes Street Solar,2013,ISNE,PV,c-si,fixed-tilt,180,20,,3,3.7,landfill,non-agrivoltaic,-0.787661
401343,single,59858,RI,Providence,41.801447,-71.558455,19906,20220625,4,Johnston Solar,2015,ISNE,PV,c-si,fixed-tilt,180,25,,1,1.5,greenfield,non-agrivoltaic,0.117681
401746,single,60495,RI,Providence,41.799497,-71.436671,4177,20220804,4,Little Bay,2014,ISNE,PV,c-si,fixed-tilt,180,14,,1.3,1.5,greenfield,non-agrivoltaic,6.130202
402368,single,61461,RI,Providence,41.975891,-71.586616,33343,20220625,4,North Smithfield Solar Power 1,2018,ISNE,PV,c-si,fixed-tilt,180,25,,2,2.5,greenfield,non-agrivoltaic,0.109718
402395,multi,61499,RI,Providence,41.795875,-71.787537,45293,20210629,4,CED Foster,2017,ISNE,PV,c-si,fixed-tilt,180,20,,2,2.6,greenfield,non-agrivoltaic,-0.262621
402486,single,61612,RI,Washington,41.491876,-71.623806,23880,20211024,4,"WED Kingstown Solar I, LLC-West",2017,ISNE,PV,c-si,fixed-tilt,180,25,,1.5,1.7,greenfield,non-agrivoltaic,0.029428
402487,multi,61613,RI,Washington,41.518751,-71.686539,44735,20211024,2,WED Stilson Solar,2017,ISNE,PV,c-si,fixed-tilt,180,25,,2,2.5,greenfield,non-agrivoltaic,-0.294811
402496,single,61622,RI,Washington,41.492304,-71.618908,52282,20211024,4,WED Kingstown Solar I-East Array,2017,ISNE,PV,c-si,fixed-tilt,180,25,,3,3.8,greenfield,non-agrivoltaic,0.061061
402829,multi,62118,RI,Providence,41.917689,-71.486768,106067,20220625,2,"WED GW Solar, LLC",2019,ISNE,PV,c-si,fixed-tilt,180,25,,3,3.6,greenfield,non-agrivoltaic,-0.759729
402928,multi,62301,RI,Washington,41.440247,-71.714585,66107,20211024,4,Richmond NMCA,2018,ISNE,PV,c-si,fixed-tilt,180,15,,4,5.1,greenfield,non-agrivoltaic,0.155681
403063,multi,62551,RI,Washington,41.47049,-71.494459,65583,20200521,4,"Kearsarge SKSC1, LLC",2018,ISNE,PV,c-si,fixed-tilt,180,15,,3.8,4.7,superfund,non-agrivoltaic,0.039499
403067,multi,62558,RI,Washington,41.498198,-71.533385,53411,20210323,4,"Kearsarge SKSC2, LLC",2018,ISNE,PV,c-si,fixed-tilt,180,25,,3.1,4.6,superfund,non-agrivoltaic,0.345863
403072,single,62568,RI,Kent,41.657813,-71.688309,26500,20211024,4,"GD West Greenwich Victory I, LLC",2020,ISNE,PV,c-si,fixed-tilt,180,25,,1.8,2.2,greenfield,non-agrivoltaic,0.280087
403131,single,62672,RI,Providence,41.94148,-71.661856,40649,20220221,4,"Nautilus Goat Island Solar (CSG), LLC",2019,ISNE,PV,c-si,fixed-tilt,180,20,,2.5,3.3,greenfield,non-agrivoltaic,0.241178
403256,multi,62898,RI,Providence,41.953706,-71.658248,52278,20220221,4,Town of Burrillville Solar (CSG),2020,ISNE,PV,c-si,fixed-tilt,180,20,,3.3,4.2,greenfield,non-agrivoltaic,0.223306
403417,single,63136,RI,Kent,41.617428,-71.567451,17567,20220625,2,Hopkins Hill (CSG),2020,ISNE,PV,c-si,fixed-tilt,180,25,,6.68,9.6,greenfield,non-agrivoltaic,10.099334
403466,multi,63191,RI,Washington,41.432671,-71.804811,157811,20220629,2,Hopkinton Phase 2,2020,ISNE,PV,c-si,fixed-tilt,180,25,,2.5,2.5,greenfield,non-agrivoltaic,-1.143184
403791,single,63718,RI,Providence,41.735675,-71.459286,35251,20211214,4,ISM Solar Cranston (CSG),2020,ISNE,PV,c-si,fixed-tilt,180,25,,3.1,3.4,greenfield,non-agrivoltaic,0.564649
403875,multi,63893,RI,Washington,41.43903,-71.777262,127688,20220629,4,"GD Hopkinton Main I, LLC",2020,ISNE,PV,c-si,fixed-tilt,180,20,,10.6,12.4,greenfield,non-agrivoltaic,0.578638
403900,multi,63944,RI,Bristol,41.716845,-71.232293,41889,20220629,4,"Blackhorse Farm Solar, LLC (CSG)",2020,ISNE,PV,c-si,fixed-tilt,180,15,,3.8,4.6,greenfield,non-agrivoltaic,0.847777
403939,multi,63997,RI,Providence,41.821314,-71.562504,74257,20220625,4,Pine Hill,2020,ISNE,PV,c-si,fixed-tilt,186,20,batteries,5,6.7,greenfield,non-agrivoltaic,0.432787
403990,multi,64085,RI,Providence,41.869554,-71.476327,34981,20220625,4,North Providence,2018,ISNE,PV,c-si,fixed-tilt,180,25,,2,2.7,RCRA,non-agrivoltaic,0.156443
404009,single,64108,RI,Providence,41.733972,-71.528216,227699,20220625,4,Gold Meadow Farms,2019,ISNE,PV,c-si,fixed-tilt,180,25,,16.2,21.3,greenfield,non-agrivoltaic,0.503062
404012,single,64111,RI,Providence,41.7974,-71.546947,19350,20210323,4,A Street 2,2018,ISNE,PV,c-si,fixed-tilt,180,20,,1.6,2.2,greenfield,non-agrivoltaic,0.929943
404014,multi,64113,RI,Kent,41.726942,-71.448891,71248,20210323,4,Kilvert,2018,ISNE,PV,c-si,fixed-tilt,180,20,,4.7,6.3,PCSC,non-agrivoltaic,0.394572
404015,single,64114,RI,Providence,41.796861,-71.544894,25936,20210323,4,A Street 1,2018,ISNE,PV,c-si,fixed-tilt,180,20,,1.2,1.6,landfill,non-agrivoltaic,-0.171795
404017,multi,64116,RI,Providence,41.792699,-71.554262,37572,20210223,4,Plainfield Pike,2019,ISNE,PV,c-si,fixed-tilt,180,25,,2,2.7,greenfield,non-agrivoltaic,0.043683
404116,multi,64299,RI,Newport,41.579202,-71.273524,93930,20210323,2,Roger Williams-Melville at Portsmouth,2021,ISNE,PV,,fixed-tilt,180,,,3,3.9,greenfield,non-agrivoltaic,-0.599143
404134,single,64333,RI,Kent,41.698242,-71.722328,65428,20210629,4,"WED Coventry Seven, LLC",2020,ISNE,PV,c-si,fixed-tilt,180,25,,3,4,greenfield,non-agrivoltaic,-0.183563
404135,single,64334,RI,Providence,41.861354,-71.59485,22717,20220625,4,"GD Glocester White Oak I, LLC",2020,ISNE,PV,c-si,fixed-tilt,180,25,,1.8,2.2,greenfield,non-agrivoltaic,0.572943
404919,multi,65949,RI,Providence,41.926773,-71.578195,185120,20231003,2,"Kearsarge Smithfield, LLC",2023,ISNE,PV,,fixed-tilt,180,,,8,8,greenfield,non-agrivoltaic,-0.563237
404921,multi,65954,RI,Newport,41.620602,-71.269639,87960,20240115,4,"Kearsarge West Shore Solar, LLC",2023,ISNE,PV,c-si,fixed-tilt,180,,,5,6.7,greenfield,non-agrivoltaic,0.134986
